,Customer_ID,Name,Gender,Age,City,Signup_Date,Last_Purchase_Date,Purchase_Amount,Feedback_Score,Email,Phone_Number,Country
388,CUST0389,Brian Anderson,Male,32,Delhi,2022-06-06,2024-08-10,28486,2.0,robertgomez@yahoo.com,973-281-4939x7385,UK
389,CUST0390,Mary Smith,Male,57,Chennai,2025-02-20,2025-10-29,48433,3.0,ryanreed@morris.com,+1-122-120-0963,India
390,CUST0391,Maxwell Olson,Female,40,Chennai,2022-01-17,2025-07-03,35807,2.0,rjacobs@yahoo.com,+1-738-037-0836x4971,USA
391,CUST0392,Aaron Wolf,Female,43,Delhi,2023-10-16,2025-02-26,20167,4.0,wrong_email.com,032-708-7649,Canada
392,CUST0393,Tonya Hughes,Female,38,Pune,2025-01-20,2025-02-26,24248,2.0,jonfarmer@sanchez.org,12345,USA
393,CUST0394,Richard Hopkins,Male,48,Chennai,2023-07-19,2024-07-14,43597,3.0,saramason@larson-chase.com,(055)007-5073x7722,Canada
394,CUST0395,Ronnie Brown,Male,42,Pune,2021-09-06,2026-03-28,24248,4.0,adamsolis@clark.com,001-941-475-4123,UK
395,CUST0396,Elaine Bailey,Female,59,Chennai,2025-03-16,2026-03-28,17297,3.0,ryan71@carr.info,001-877-166-3956,UK
396,CUST0397,Lindsay Parks,Female,26,Mumbai,2026-01-19,2024-06-09,24248,1.0,hollylewis@hotmail.com,(037)039-0370,Canada
397,CUST0398,Zachary Alexander,Other,53,Indore,2024-02-15,2024-06-09,24248,1.0,lynnwilson@yahoo.com,385-444-5875,UK
398,CUST0399,Joshua Mills,Female,44,Delhi,2022-02-13,2024-12-07,45504,2.0,gavindouglas@yahoo.com,691-489-6224x384,Canada
399,CUST0400,Carla Miles,Female,38,Mumbai,2024-03-21,2025-04-02,1205,3.0,sandovalalicia@guzman.com,384-093-2568,USA
400,CUST0401,Mary Castillo,Other,52,Mumbai,2022-07-13,2025-04-02,27280,3.0,josephbeck@lindsey-hamilton.com,+1-821-727-6577x487,USA
401,CUST0402,Julie Cox,Female,38,Delhi,2025-07-18,2025-12-22,3244,2.0,erinhancock@hotmail.com,12345,Canada
402,CUST0403,Steven Contreras,Female,43,Pune,2021-05-31,2025-12-22,18887,4.0,marycampbell@hotmail.com,5252424743,USA
403,CUST0404,Jennifer White,Female,58,Bhopal,2022-05-02,2026-02-27,33180,5.0,jordanwillis@hotmail.com,+1-062-018-2159x485,UK
404,CUST0405,James Barajas,Other,52,Indore,2025-09-17,2024-07-03,16246,3.0,brenda20@yahoo.com,3504561425,India
405,CUST0406,Stephanie Jackson,Male,38,Chennai,2025-08-24,2025-10-30,27465,3.0,kstewart@gmail.com,12345,Canada
406,CUST0407,Jesus Gomez,Other,36,Pune,2021-09-28,2026-03-22,43513,2.0,nfowler@newman-gonzalez.net,352-288-4886x41384,India
407,CUST0408,Tina Kaufman,Female,43,Mumbai,2025-05-21,2026-03-22,24248,5.0,wrong_email.com,12345,India
408,CUST0409,Kelly Barrera DDS,Male,53,Pune,2023-03-24,2025-12-05,39244,3.0,estewart@gmail.com,+1-792-306-2741x6865,UK
409,CUST0410,Virginia Marshall,Female,54,Indore,2024-08-29,2024-11-04,36026,2.0,zacharyvasquez@jimenez.biz,12345,Canada
410,CUST0411,Andrea Jones,Female,40,Bhopal,2026-01-26,2024-05-22,24248,2.0,wrong_email.com,779-520-9433x89407,India
411,CUST0412,Kendra Davis,Female,54,Mumbai,2025-02-15,2025-08-01,15932,5.0,stefanie88@gmail.com,988.035.9571,USA
412,CUST0413,Andrea Jones,Female,43,Bhopal,2021-12-17,2025-11-02,37455,2.0,collinsemily@molina.biz,+1-472-092-7527x61796,Canada
413,CUST0414,Nicole Gentry,Female,27,Pune,2024-11-15,2026-03-23,24248,4.0,uellis@hotmail.com,+1-420-859-8860,Canada
414,CUST0415,Emily Atkins,Female,21,Delhi,2023-03-09,2024-12-18,26368,4.0,ucastillo@hotmail.com,842-152-7554x297,Canada
415,CUST0416,Erin Rose,Female,29,Chennai,2022-07-31,2026-05-03,5745,3.0,christopher78@johnson.com,001-251-108-5379x68413,UK
416,CUST0417,Larry Schneider,Other,41,Bhopal,2022-10-16,2024-08-03,24248,4.0,carlosjackson@kelley.net,(568)587-4408x331,Canada
417,CUST0418,Amy Williams,Other,38,Mumbai,2022-07-04,2024-12-07,10294,3.0,wrong_email.com,001-722-249-3802x35283,Canada
418,CUST0419,Suzanne Brown,Female,30,Pune,2025-06-09,2025-10-31,3077,4.0,kayla48@gmail.com,269.514.7042x913,India
419,CUST0420,Joanna Black,Female,21,Delhi,2024-03-23,2024-09-21,8839,2.0,emiller@yahoo.com,12345,UK
420,CUST0421,Andrea Jones,Female,51,Pune,2022-02-21,2024-09-21,28585,1.0,joshuacarr@smith.org,7357366471,Canada
421,CUST0422,Alyssa Frederick,Male,38,Bhopal,2022-05-21,2026-03-04,24248,3.0,wrong_email.com,+1-034-890-1998,UK
422,CUST0423,Zoe Anderson,Female,20,Mumbai,2023-12-31,2026-03-18,24248,2.0,joycecarolyn@yahoo.com,(317)171-7235,Canada
423,CUST0424,Garrett Arellano,Female,38,Bhopal,2022-07-08,2024-05-12,42751,5.0,wrong_email.com,(189)884-9506x22187,USA
424,CUST0425,Richard Norris,Female,31,Chennai,2022-06-18,2024-11-09,24248,4.0,jason84@edwards-phillips.com,(861)982-3229,Canada
425,CUST0426,Dana Bryant,Female,23,Chennai,2026-02-17,2024-10-31,24248,3.0,christopher12@hill-juarez.com,0369016627,USA
426,CUST0427,Michael Thomas,Other,29,Pune,2023-08-23,2024-05-19,24248,4.0,davisjenna@yahoo.com,12345,India
427,CUST0428,Jasmine Hodges,Male,28,Chennai,2021-05-17,2025-07-30,45432,1.0,jgardner@thornton-kane.org,407.398.2323,Canada
428,CUST0429,Harold Thompson,Female,38,Indore,2024-05-03,2025-07-28,48497,5.0,kemptammy@hotmail.com,(892)460-5529,USA
429,CUST0430,Sylvia Moses,Female,24,Pune,2025-07-20,2025-09-05,24248,1.0,michaelkramer@hotmail.com,9223349555,USA
430,CUST0431,Brittany Jensen,Female,19,Pune,2025-01-25,2024-11-08,24248,2.0,stevenkidd@curtis-parks.info,(506)656-0580x82101,India
431,CUST0432,Angela Stewart,Male,38,Delhi,2025-05-03,2026-02-15,33373,3.0,kevin27@yahoo.com,+1-360-924-4358,Canada
432,CUST0433,Faith Thompson,Female,51,Delhi,2021-08-31,2025-11-20,10305,1.0,wrong_email.com,+1-254-029-0232x2295,UK
433,CUST0434,James Elliott,Male,20,Indore,2022-05-10,2024-12-02,17474,5.0,samantha57@hotmail.com,001-360-494-9142,USA
434,CUST0435,Dana Allen,Female,48,Bhopal,2024-08-23,2025-03-10,24248,1.0,dianebell@cohen-smith.com,958-780-4627x77557,UK
435,CUST0436,Hailey Sullivan PhD,Other,38,Pune,2025-02-23,2025-03-10,14049,1.0,kimberly82@alvarez.com,12345,Canada
436,CUST0437,Kelly Barrett,Female,42,Pune,2024-03-03,2024-12-23,39299,3.0,timothyfreeman@nunez.biz,+1-873-452-3416x888,USA
437,CUST0438,Jennifer Frye,Other,42,Pune,2025-01-12,2026-05-02,24248,3.0,privera@higgins-blankenship.com,(075)790-5636x55807,Canada
438,CUST0439,Tricia Hansen,Other,38,Mumbai,2026-02-12,2025-01-12,24248,2.0,hhoward@lin.org,001-923-728-8796x86951,USA
439,CUST0440,Candace Wilson,Female,20,Indore,2023-01-17,2026-05-03,18137,2.0,lcarrillo@powell.com,(393)127-9183,UK
440,CUST0441,Michael Smith,Male,32,Delhi,2024-12-11,2025-04-08,3277,2.0,fwinters@gmail.com,+1-493-804-8298x5822,UK
441,CUST0442,Bryan Pierce,Male,36,Mumbai,2023-10-31,2025-05-26,24248,2.0,lisavaughn@gmail.com,587-961-2128x87129,UK
442,CUST0443,Sabrina Flores,Other,38,Chennai,2024-12-24,2024-06-30,44182,3.0,wrong_email.com,001-065-304-0969x785,India
443,CUST0444,Travis Butler,Female,46,Indore,2022-09-02,2025-07-05,24248,2.0,wrong_email.com,001-797-679-8063x4711,UK
444,CUST0445,Randall Fisher,Other,38,Bhopal,2023-01-14,2024-05-23,28999,5.0,wrong_email.com,510-768-0929x0577,UK
445,CUST0446,Kathryn Smith,Female,24,Pune,2025-08-12,2024-09-02,37854,5.0,williamjackson@yahoo.com,+1-110-778-7329x8260,UK
446,CUST0447,Paul Chen,Female,55,Indore,2022-05-18,2025-03-12,24248,4.0,laura10@harvey-owen.org,+1-097-852-3386x30478,UK
447,CUST0448,Gregory Hardy,Male,23,Delhi,2025-04-27,2025-11-09,20620,3.0,rruiz@yahoo.com,+1-472-750-8990x30622,Canada
448,CUST0449,Janet Hunter,Female,55,Pune,2021-07-05,2025-07-24,26022,3.0,kjohnson@dean-wilson.com,(192)229-2729,Canada
449,CUST0450,Christy Lawrence,Female,34,Delhi,2023-09-19,2025-09-04,24248,2.0,stewartstanley@hotmail.com,961.498.6711x982,Canada
450,CUST0451,Kristin Guzman,Male,24,Indore,2022-03-07,2024-09-26,42427,1.0,kimberlyromero@hotmail.com,707-343-9850,UK
451,CUST0452,Monique Ramos,Female,38,Delhi,2022-03-11,2025-02-07,40198,3.0,marywalker@winters.com,+1-991-877-9664x6018,UK
452,CUST0453,Gerald Anderson,Male,40,Bhopal,2021-10-18,2024-09-17,44395,1.0,mwolf@gmail.com,862-966-4098x5981,USA
453,CUST0454,Kenneth Flowers,Male,23,Indore,2022-04-27,2026-03-24,1650,4.0,wrong_email.com,708-224-6958,Canada
454,CUST0455,Ashley Wilson,Other,31,Pune,2025-06-28,2025-07-12,37942,1.0,johnsonkevin@mendoza.com,12345,USA
455,CUST0456,Aaron Ortiz,Male,46,Delhi,2021-12-28,2026-03-29,24248,2.0,valeriesawyer@hotmail.com,3683900095,Canada
456,CUST0457,Aaron Malone,Other,38,Bhopal,2021-08-15,2025-05-23,24248,4.0,paulaross@yahoo.com,(428)165-4224x347,India
457,CUST0458,Theodore Fry,Female,53,Indore,2021-11-19,2025-06-17,22773,3.0,leetara@yu.com,552-355-2316x2179,Canada
458,CUST0459,Brandi Miller,Female,52,Pune,2023-05-21,2025-06-17,24248,1.0,kgutierrez@hotmail.com,2517926730,UK
459,CUST0460,Kathleen Delacruz,Female,60,Chennai,2022-03-17,2025-03-07,24248,4.0,wrong_email.com,+1-474-993-2729x12047,Canada
460,CUST0461,Curtis King,Female,42,Indore,2025-03-08,2026-05-05,24248,3.0,cynthiaandrews@gmail.com,011-715-9583x0616,UK
461,CUST0462,Jody Holden MD,Female,24,Mumbai,2023-11-30,2024-08-26,30965,5.0,yoderalex@salazar.biz,(378)917-4398x09670,Canada
462,CUST0463,Gabriel Garrison,Male,60,Pune,2023-11-18,2026-04-26,46276,3.0,amyhicks@bell.info,+1-698-730-5779,USA
463,CUST0464,Heather Rose,Female,49,Pune,2024-08-31,2024-09-26,8973,3.0,lewiscorey@caldwell-meza.com,+1-320-889-8482x1690,Canada
464,CUST0465,Andrea King,Female,50,Delhi,2022-05-20,2025-02-06,48406,5.0,ahall@yahoo.com,6353335420,Canada
465,CUST0466,Joseph Moore,Male,46,Chennai,2021-12-09,2025-11-09,7287,3.0,baileyrobert@hotmail.com,12345,UK
466,CUST0467,Tiffany Levine,Female,45,Delhi,2024-12-04,2026-01-07,24248,5.0,miranda84@gmail.com,300-613-5802x415,Canada
467,CUST0468,Mr. Roberto Roberts MD,Female,30,Chennai,2025-05-08,2026-01-07,38979,3.0,berrysheila@stanton-chambers.com,(375)218-0925,UK
468,CUST0469,Dana Jackson,Other,22,Chennai,2022-02-20,2024-11-10,10705,3.0,cheryl53@long.com,001-949-669-6450x275,Canada
469,CUST0470,Kyle Grant,Other,38,Bhopal,2025-06-04,2025-08-20,37005,4.0,nicole69@harris.org,(556)313-2181,Canada
470,CUST0471,Veronica Williams,Female,38,Pune,2025-04-11,2024-08-20,37648,2.0,xhansen@martin.com,12345,UK
471,CUST0472,Lisa Henderson,Male,38,Pune,2021-06-26,2024-06-08,20663,4.0,jessica90@griffith-savage.biz,12345,USA
472,CUST0473,Robert Carrillo,Female,38,Pune,2024-01-25,2025-02-12,16826,2.0,ronaldperkins@hotmail.com,541.408.4318x47858,UK
473,CUST0474,Tony Frederick,Female,56,Mumbai,2022-09-16,2025-02-17,24248,4.0,wrong_email.com,(143)349-0895x957,India
474,CUST0475,Ian Anderson,Male,18,Chennai,2022-09-19,2024-10-25,22291,4.0,wendywarren@matthews.com,001-133-439-1657x470,USA
475,CUST0476,Charles Bowman,Female,38,Chennai,2025-12-30,2025-03-22,4651,3.0,marygreen@young.org,513-433-6107,USA
476,CUST0477,Connor Black,Female,57,Bhopal,2023-08-14,2025-10-07,8825,1.0,tperez@gmail.com,239-851-8454x8922,India
477,CUST0478,Jasmin Patel,Other,55,Pune,2024-12-17,2026-04-30,24248,2.0,ijohnson@yahoo.com,150.333.6405x894,Canada
478,CUST0479,Christian Martin,Female,38,Bhopal,2024-11-04,2025-07-20,24248,3.0,qsmith@gmail.com,601.307.1952,Canada
479,CUST0480,Robert Beck,Female,38,Bhopal,2024-03-15,2024-09-16,4180,1.0,theresa43@kelly.info,0057219728,Canada
480,CUST0481,Joseph Vincent,Male,48,Bhopal,2021-12-21,2025-06-10,27289,2.0,greennicole@hotmail.com,(360)217-4185,India
481,CUST0482,Sheri Mccullough,Male,40,Chennai,2021-12-18,2025-06-10,7601,5.0,connorbooker@townsend.com,376.317.1009,Canada
482,CUST0483,Diana Morales,Female,60,Mumbai,2026-03-16,2025-01-19,3818,3.0,aliciahardy@hotmail.com,364.325.9417x8026,Canada
483,CUST0484,Erika Mitchell,Other,23,Chennai,2025-11-01,2025-04-27,15350,3.0,zharmon@barron.com,001-217-891-1381,UK
484,CUST0485,Cynthia Rogers,Female,41,Mumbai,2022-02-14,2025-06-14,24248,5.0,amanda29@walker.com,587.099.8048x840,USA
485,CUST0486,Shawn Krueger,Female,22,Delhi,2023-12-25,2025-12-25,28762,1.0,bmendoza@gmail.com,296-948-1649x07165,India
486,CUST0487,Jennifer Kane,Female,30,Pune,2024-06-16,2024-09-24,35169,3.0,oliviasanchez@king-hoffman.com,12345,India
487,CUST0488,Kristina Wilkerson,Female,35,Pune,2023-03-03,2024-09-24,18862,4.0,curtismelissa@gmail.com,3158053734,India
488,CUST0489,Douglas Gonzalez,Other,37,Delhi,2023-06-14,2025-06-22,24248,1.0,bsanchez@yahoo.com,(880)176-2962x515,USA
489,CUST0490,Jodi Cabrera,Female,39,Bhopal,2021-08-27,2024-07-24,39429,2.0,todd55@chung-garcia.biz,142-232-1288x95912,Canada
490,CUST0491,Brandy Reid,Other,32,Mumbai,2023-07-30,2025-08-16,22578,4.0,wrong_email.com,517-965-9895,Canada
491,CUST0492,Christopher Wright,Female,38,Delhi,2023-06-11,2025-08-16,42619,4.0,richardrobbins@rodriguez-sutton.info,625-569-2490x7311,UK
492,CUST0493,Bradley Ross,Other,39,Indore,2026-02-23,2024-06-11,24248,5.0,joshua65@gmail.com,001-530-631-1862x595,Canada
493,CUST0494,David Roy,Male,36,Bhopal,2026-01-04,2025-07-09,28046,1.0,onelson@cox.com,001-750-844-9785x3468,Canada
494,CUST0495,Catherine Smith,Female,57,Pune,2024-05-19,2026-02-02,43320,4.0,vperez@hotmail.com,+1-037-443-3106x0105,Canada
495,CUST0496,Wayne Jones,Female,52,Chennai,2024-10-10,2026-02-05,24248,3.0,vcole@pena.biz,(007)112-6314,Canada
496,CUST0497,Stacy Rodriguez,Female,50,Mumbai,2024-08-25,2024-06-29,24248,4.0,nharris@williams-alvarez.com,(990)554-3182,India
497,CUST0498,Russell Sullivan,Female,38,Indore,2023-02-09,2026-05-01,24248,4.0,amandacalderon@hotmail.com,+1-801-109-0268x43276,Canada
498,CUST0499,John Vincent,Male,52,Bhopal,2023-03-22,2026-05-01,41271,4.0,jasonpalmer@holt-ellis.com,+1-741-015-5816x0078,USA
499,CUST0500,Mr. Steve Diaz,Other,31,Indore,2021-09-20,2024-08-31,23322,3.0,jonsmith@reeves-davenport.org,(381)605-3173x931,India
500,CUST0501,Bruce Lopez,Other,33,Pune,2021-10-09,2024-11-10,39768,2.0,jennifersherman@harris-clark.org,(417)707-7202x4831,USA
501,CUST0502,Andrew Lara,Female,44,Delhi,2026-02-07,2024-06-11,11262,3.0,stewartchristina@hotmail.com,(929)614-4761x77749,Canada
502,CUST0503,Amanda Bullock,Female,55,Pune,2022-07-19,2025-03-03,34056,1.0,daywhitney@hotmail.com,(527)015-6574x47996,USA
503,CUST0504,Alec Valenzuela,Other,38,Pune,2025-01-28,2024-09-10,48584,4.0,wrong_email.com,127-753-5658x61525,India
504,CUST0505,Michael Zuniga,Female,32,Pune,2022-01-27,2026-05-02,24248,2.0,ghansen@holmes.com,+1-744-410-4708,Canada
505,CUST0506,Christina Cooper,Other,40,Pune,2026-04-14,2025-07-03,36076,2.0,michael75@armstrong.com,+1-664-677-9688x69724,Canada
506,CUST0507,Michael May,Female,38,Pune,2023-01-25,2025-07-13,18996,3.0,brianwilson@reyes.biz,12345,Canada
507,CUST0508,William Hudson,Male,38,Delhi,2025-05-20,2025-04-17,18569,4.0,garrett26@baldwin.net,001-129-144-8835x65468,USA
508,CUST0509,Terri Morton,Other,60,Indore,2022-12-23,2026-01-24,24248,5.0,johnmartinez@gmail.com,433.773.8668x888,UK
509,CUST0510,David Richardson,Female,50,Indore,2021-08-31,2025-06-14,43842,4.0,whitestephanie@gmail.com,836-774-0697x1841,India
510,CUST0511,Vanessa Walker,Male,20,Delhi,2021-09-25,2025-06-14,28122,1.0,wwhite@yahoo.com,165.898.5067x8231,Canada
511,CUST0512,Keith Welch,Male,26,Mumbai,2024-03-17,2026-01-24,22642,2.0,kmccarthy@hotmail.com,7720219039,Canada
512,CUST0513,Cynthia Hill,Other,37,Bhopal,2025-10-29,2024-10-29,31954,2.0,daviswilliam@moore.com,013-087-7979,USA
513,CUST0514,Tammy Taylor,Female,38,Bhopal,2023-09-07,2025-06-30,24248,2.0,wrong_email.com,505-139-6212,UK
514,CUST0515,Erin Williams,Male,38,Pune,2022-04-04,2024-09-13,14540,5.0,jacksonandrew@dixon-mckenzie.org,086.532.0591,Canada
515,CUST0516,Zachary Horton,Other,26,Chennai,2021-05-20,2024-09-13,27857,3.0,joseph31@jackson.com,671.053.8399,Canada
516,CUST0517,Tracy Wong,Other,38,Pune,2021-10-27,2024-09-27,24248,4.0,wrong_email.com,589.105.9957,India
517,CUST0518,Aaron Lopez,Female,29,Mumbai,2021-08-08,2025-12-30,37172,2.0,scompton@martinez-jefferson.org,(198)225-5014x92976,Canada
518,CUST0519,Gary Grant,Female,38,Bhopal,2023-04-30,2025-05-02,43820,1.0,wrong_email.com,+1-261-709-8840x3257,India
519,CUST0520,Ricky Lane,Other,56,Pune,2025-03-13,2026-01-27,5789,1.0,nathandaniels@kelly.com,+1-241-442-3410x06664,USA
520,CUST0521,Nancy Vega,Male,46,Indore,2021-09-10,2025-10-29,27473,2.0,oparks@yahoo.com,+1-107-954-3794x03559,Canada
521,CUST0522,Miguel Walker,Female,23,Pune,2025-12-31,2025-12-22,6354,1.0,adamterrell@jackson.com,(901)954-1997,Canada
522,CUST0523,Michael Callahan,Other,38,Bhopal,2022-02-13,2025-01-20,24248,5.0,fordrobert@ford.com,001-780-187-5236x8073,India
523,CUST0524,Steven Anderson,Other,25,Indore,2023-10-27,2024-11-18,32726,5.0,kevin03@hotmail.com,001-721-463-7831x5216,Canada
524,CUST0525,Tammy Rice,Male,36,Indore,2023-03-15,2024-08-30,25102,1.0,michael45@yahoo.com,833.626.4385x505,UK
525,CUST0526,Matthew Garcia,Other,32,Pune,2023-01-13,2026-04-08,6673,2.0,scott89@yahoo.com,741.191.9976,UK
526,CUST0527,Justin Reese,Female,33,Pune,2024-05-02,2026-02-18,12756,1.0,christopheredwards@gmail.com,+1-351-641-4847,Canada
527,CUST0528,Andrew Cochran,Female,26,Bhopal,2024-11-23,2024-10-31,28874,4.0,alicia03@yahoo.com,409-247-6394x076,USA
528,CUST0529,Timothy Horne,Male,38,Pune,2023-06-30,2025-08-12,49484,1.0,tdawson@yahoo.com,062.141.7668,India
529,CUST0530,Sarah Bush,Male,23,Pune,2025-07-15,2026-01-14,21245,1.0,kgolden@gmail.com,166.775.6104x21329,Canada
530,CUST0531,Amanda Brown,Other,48,Mumbai,2025-07-17,2025-03-04,24248,2.0,gary60@hotmail.com,12345,India
531,CUST0532,Tiffany Roberts,Female,42,Pune,2024-01-28,2024-05-23,28838,4.0,masonmallory@harris.com,+1-398-932-9920x27610,Canada
532,CUST0533,Brandon Monroe,Female,38,Pune,2025-12-12,2026-03-26,25641,4.0,cory45@blevins.com,1357705324,Canada
533,CUST0534,Tyrone Moore,Female,36,Chennai,2024-05-11,2025-02-18,39998,2.0,aaronhodge@gmail.com,501-719-7533,USA
534,CUST0535,Jacob Howard,Female,60,Delhi,2022-01-17,2026-02-05,24248,1.0,bradleyharris@yahoo.com,495-783-1907x917,UK
535,CUST0536,Kylie Campbell,Female,38,Chennai,2024-01-25,2025-01-13,17045,3.0,christopher26@hughes-velez.org,765-055-6625,Canada
536,CUST0537,Cynthia Houston,Female,41,Indore,2023-06-12,2024-08-30,24248,5.0,oclayton@johnson.org,451.737.6991,Canada
537,CUST0538,James Flores,Female,30,Delhi,2026-05-01,2025-01-31,34883,1.0,joshuasanchez@mcgee-gill.com,508-225-7950,USA
538,CUST0539,Elizabeth Andrews,Other,18,Pune,2023-12-21,2024-07-09,24131,4.0,raymond41@gmail.com,484-790-6366x97425,India
539,CUST0540,Gregory Gill,Female,51,Mumbai,2023-07-09,2025-03-06,12005,4.0,bryancollins@gmail.com,(851)755-5951x9209,USA
540,CUST0541,Jeffrey Williams,Male,42,Delhi,2024-03-11,2024-10-29,24248,3.0,erik40@gmail.com,12345,Canada
541,CUST0542,Cheryl Chambers,Female,29,Delhi,2022-05-01,2025-12-09,24248,3.0,denisefreeman@gmail.com,+1-783-164-8954x674,Canada
542,CUST0543,Kevin Hunt,Female,38,Indore,2022-03-02,2025-01-13,24248,4.0,fostersusan@long.com,143-391-8458x9907,Canada
543,CUST0544,Stacy Simon,Female,33,Pune,2022-01-21,2026-04-01,5405,5.0,wangrobin@hotmail.com,+1-306-212-0135,USA
544,CUST0545,Johnny Crawford,Male,59,Indore,2023-01-29,2024-12-06,24248,3.0,ronaldfigueroa@yahoo.com,+1-888-094-6091x3579,USA
545,CUST0546,Andrea Jones,Other,60,Delhi,2025-08-09,2024-07-30,9134,5.0,vglass@dillon.com,098.283.9371x34055,Canada
546,CUST0547,Ryan Gillespie,Female,49,Pune,2021-12-30,2025-09-12,36482,2.0,wrong_email.com,(272)402-2013x5403,UK
547,CUST0548,Carmen Mora,Male,38,Chennai,2025-04-10,2026-03-01,24248,3.0,wilkinsonkatrina@gonzalez.net,(152)020-3095x909,India
548,CUST0549,Carrie Greene,Female,34,Mumbai,2022-09-16,2024-07-16,8519,1.0,lorigeorge@vincent-miller.org,(252)317-1609x638,UK
549,CUST0550,Alyssa Crawford,Other,38,Chennai,2023-09-13,2025-11-22,49179,3.0,griffinjennifer@hotmail.com,841-661-2458x23320,Canada
550,CUST0551,Jessica Baker,Female,42,Pune,2023-03-31,2025-03-26,24248,3.0,wrong_email.com,12345,USA
551,CUST0552,Barbara Cervantes,Female,38,Pune,2024-04-03,2025-09-08,24248,4.0,wrong_email.com,532.202.3155x19178,India
552,CUST0553,Melanie Williams,Female,39,Indore,2021-10-15,2025-01-09,24366,4.0,wrong_email.com,169-486-6990x570,USA
553,CUST0554,Donna Collins,Male,31,Pune,2024-04-07,2026-02-01,26196,4.0,tgoodman@terrell-montes.com,8001665392,Canada
554,CUST0555,Heather Best,Female,18,Pune,2025-10-19,2026-03-21,24248,1.0,rodgerskevin@gmail.com,417.002.3514,Canada
555,CUST0556,Melanie Smith,Female,22,Pune,2024-06-16,2025-08-31,19951,3.0,shepherdcarrie@hotmail.com,865.238.4619x67688,UK
556,CUST0557,James Holland,Female,19,Pune,2025-11-01,2024-09-20,24248,5.0,drobinson@hotmail.com,(684)887-1281x988,USA
557,CUST0558,Jeffery Baldwin,Female,38,Delhi,2024-08-16,2024-09-22,31326,3.0,ctapia@gmail.com,(579)597-4378,Canada
558,CUST0559,Michael Bennett,Other,20,Pune,2022-08-27,2026-02-24,41903,4.0,wrong_email.com,283-241-7506x80733,India
559,CUST0560,Amanda Lawrence,Other,42,Mumbai,2022-05-27,2024-10-11,24248,2.0,erin29@stone.com,+1-624-840-2872,India
560,CUST0561,Nicole Anderson,Female,38,Indore,2026-05-02,2025-08-16,24248,2.0,mark03@hotmail.com,932.025.9205,India
561,CUST0562,Michael Burton,Female,52,Pune,2025-08-24,2025-07-08,37613,1.0,wrong_email.com,312-659-9060x66613,Canada
562,CUST0563,Jason Howell,Female,50,Pune,2024-06-15,2025-12-24,49995,1.0,vrobinson@yahoo.com,12345,USA
563,CUST0564,Jacqueline Vasquez,Female,38,Bhopal,2023-07-16,2026-02-07,2614,4.0,fgonzales@barnes.com,001-450-965-9280x66499,India
564,CUST0565,Lauren Cook,Female,25,Delhi,2025-12-03,2026-01-25,23693,5.0,peterfischer@obrien-hill.com,010.929.1076,Canada
565,CUST0566,Christine Turner,Female,42,Delhi,2022-07-30,2024-06-04,38416,1.0,jacobskatie@morris.com,001-644-162-2078,USA
566,CUST0567,Eric Herrera,Female,35,Delhi,2022-09-17,2025-06-02,16254,3.0,markbrock@bennett.com,(900)842-9115x32888,UK
567,CUST0568,Mr. Carl Rodriguez Jr.,Female,38,Pune,2024-02-22,2026-01-29,24248,3.0,wrong_email.com,(597)261-8256,Canada
568,CUST0569,Taylor Hughes,Other,38,Indore,2024-11-10,2025-08-08,17100,3.0,dawn04@yahoo.com,001-300-095-4882,Canada
569,CUST0570,Scott Odom,Female,44,Chennai,2024-04-26,2025-05-08,4648,3.0,justinjenkins@sawyer-lewis.org,789-921-2386x31491,USA
570,CUST0571,Erica Lynch,Male,38,Chennai,2024-10-04,2025-08-17,24248,1.0,paul77@miller.biz,12345,Canada
571,CUST0572,Julie Richards,Other,26,Mumbai,2025-10-15,2026-04-22,18734,4.0,wrong_email.com,001-767-690-9088x6693,USA
572,CUST0573,Mark Richardson,Other,38,Pune,2025-01-27,2025-05-09,7789,5.0,rebeccaallen@smith.org,7379687363,UK
573,CUST0574,Morgan Hampton,Male,22,Delhi,2024-05-06,2025-05-17,24248,3.0,fosterjohn@marsh.com,+1-976-597-6156,Canada
574,CUST0575,Krista Mcguire,Female,28,Pune,2022-02-07,2025-05-17,29076,1.0,jsmith@berry-gonzalez.info,001-648-019-0908x0260,India
575,CUST0576,Anna Adams,Female,19,Pune,2025-04-04,2025-12-10,31863,5.0,wrong_email.com,12345,Canada
576,CUST0577,Crystal French,Other,50,Delhi,2022-02-23,2024-10-29,24248,5.0,joneslauren@moses.biz,739-735-5006,USA
577,CUST0578,Michael Reed,Male,38,Pune,2022-04-04,2024-05-18,24248,2.0,wrong_email.com,917-009-5450x795,Canada
578,CUST0579,Alicia Hutchinson,Male,58,Pune,2023-10-19,2025-09-17,25833,5.0,michele33@perkins.biz,(734)301-7299,USA
579,CUST0580,Ricky Johnson,Male,21,Bhopal,2023-02-19,2026-01-11,24248,5.0,hansonbobby@oconnor.com,946-973-9424,Canada
580,CUST0581,Jessica Curtis,Male,29,Indore,2022-02-24,2025-08-02,24248,3.0,mcintoshjames@gmail.com,+1-881-902-1026,UK
581,CUST0582,Kiara Martin,Other,39,Pune,2021-12-24,2024-07-11,24248,5.0,andrewflores@smith-haley.biz,657-412-7550x7869,India
582,CUST0583,Jessica Jones,Female,48,Pune,2022-06-27,2025-09-14,32840,1.0,ndaniel@gmail.com,664-049-9170x36644,India
